key,allPercentageChange,opioidPercentageChange,heroinPercentageChange,stimulantPercentageChange,fentanylPercentageChange,methamphetaminePercentageChange,cocainePercentageChange,benzoPercentageChange,allIsSignificant,opioidIsSignificant,heroinIsSignificant,stimulantIsSignificant,fentanylIsSignificant,methamphetamineIsSignificant,cocaineIsSignificant,benzoIsSignificant,allSignificance,opioidSignificance,heroinSignificance,stimulantSignificance,fentanylSignificance,methamphetamineSignificance,cocaineSignificance,benzoSignificance,state,geo,startYear,startMonth,endYear,endMonth,gender,ageRange,jurisdiction_count,comparisonType
MA|2022|8|all|all:MA|2022|9|all|all,1.01,2.03,-19.16,-3.1,-7.33,suppressed,-6.35,13.16,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2022,8,2022,9,all,all,1,7Month2MonthMA
MA|2022|9|all|all:MA|2022|10|all|all,-7.8,-10.32,-10.27,-11.31,8.05,suppressed,-14.29,-25.96,true,true,false,false,false,false,false,false,Significant Decrease,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2022,9,2022,10,all,all,1,7Month2MonthMA
MA|2022|10|all|all:MA|2022|11|all|all,-6.03,-12.73,-1.77,21.9,-20.32,suppressed,18.07,30.5,true,true,false,false,false,false,false,false,Significant Decrease,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2022,10,2022,11,all,all,1,7Month2MonthMA
MA|2022|11|all|all:MA|2022|12|all|all,-0.46,10.57,-4.05,6.86,10.17,suppressed,7.57,-34.9,false,true,false,false,false,false,false,true,No Significant Change,Significant Increase,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,Significant Decrease,MA,US-MA,2022,11,2022,12,all,all,1,7Month2MonthMA
MA|2022|12|all|all:MA|2023|1|all|all,8.64,2.31,20.44,-2.46,-5.58,suppressed,0.23,22.62,true,false,false,false,false,false,false,false,Significant Increase,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2022,12,2023,1,all,all,1,7Month2MonthMA
MA|2023|1|all|all:MA|2023|2|all|all,1.93,1.7,-9.38,-2.43,9.97,suppressed,-7.76,10.03,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2023,1,2023,2,all,all,1,7Month2MonthMA
MA|2023|2|all|all:MA|2023|3|all|all,1.11,0.86,-27.78,10.57,-1.23,suppressed,14.22,-7.63,false,false,true,false,false,false,false,false,No Significant Change,No Significant Change,Significant Decrease,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2023,2,2023,3,all,all,1,7Month2MonthMA
MA|2023|3|all|all:MA|2023|4|all|all,-2.06,2.9,35.5,-18.88,-3.78,suppressed,-14.54,26.47,false,false,true,false,false,false,false,false,No Significant Change,No Significant Change,Significant Increase,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2023,3,2023,4,all,all,1,7Month2MonthMA
MA|2023|4|all|all:MA|2023|5|all|all,-2.93,-11.46,-12.78,-15.58,-19.85,suppressed,-23.38,-31.41,false,true,false,false,false,false,false,false,No Significant Change,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2023,4,2023,5,all,all,1,7Month2MonthMA
MA|2023|5|all|all:MA|2023|6|all|all,2.59,12.63,1.22,35.06,33.66,suppressed,63.21,41.15,false,true,false,true,false,false,true,false,No Significant Change,Significant Increase,No Significant Change,Significant Increase,No Significant Change,Data Not Available/Not Reported,Significant Increase,No Significant Change,MA,US-MA,2023,5,2023,6,all,all,1,7Month2MonthMA
MA|2023|6|all|all:MA|2023|7|all|all,9.04,3.85,15.61,23.94,12.72,suppressed,13.16,-23.76,true,false,false,false,false,false,false,false,Significant Increase,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2023,6,2023,7,all,all,1,7Month2MonthMA
MA|2023|7|all|all:MA|2023|8|all|all,-4.55,-3.76,-8.15,-11.88,3.71,suppressed,-14.84,12.36,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2023,7,2023,8,all,all,1,7Month2MonthMA
MA|2023|8|all|all:MA|2023|9|all|all,-1.36,-3.09,-9.47,-8.05,-30.75,suppressed,-3.7,1.79,false,false,false,false,true,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Significant Decrease,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2023,8,2023,9,all,all,1,7Month2MonthMA
MA|2023|9|all|all:MA|2023|10|all|all,-5.92,-12.02,-25.25,5.74,16.36,suppressed,6.75,-21.66,true,true,false,false,false,false,false,false,Significant Decrease,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2023,9,2023,10,all,all,1,7Month2MonthMA
MA|2023|10|all|all:MA|2023|11|all|all,-0.5,3.25,1.57,-23.5,-6.14,suppressed,-29.43,0.57,false,false,false,false,false,false,true,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,Significant Decrease,No Significant Change,MA,US-MA,2023,10,2023,11,all,all,1,7Month2MonthMA
MA|2023|11|all|all:MA|2023|12|all|all,-11.19,-4.34,-8.63,-4.09,4.53,suppressed,2.51,-17.08,true,false,false,false,false,false,false,false,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2023,11,2023,12,all,all,1,7Month2MonthMA
MA|2023|12|all|all:MA|2024|1|all|all,-0.61,-11.32,-21.77,-5.34,-29.43,suppressed,-3.34,33.19,false,true,false,false,true,false,false,false,No Significant Change,Significant Decrease,No Significant Change,No Significant Change,Significant Decrease,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2023,12,2024,1,all,all,1,7Month2MonthMA
MA|2024|1|all|all:MA|2024|2|all|all,2.58,-1.26,-14.0,29.1,9.75,suppressed,16.01,-3.43,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2024,1,2024,2,all,all,1,7Month2MonthMA
MA|2024|2|all|all:MA|2024|3|all|all,4.28,2.07,41.42,-17.39,-0.09,suppressed,-23.8,18.45,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MA,US-MA,2024,2,2024,3,all,all,1,7Month2MonthMA
MD|2018|1|all|all:MD|2018|2|all|all,8.31,11.73,20.2,19.47,suppressed,suppressed,23.26,23.97,true,true,true,false,false,false,false,false,Significant Increase,Significant Increase,Significant Increase,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2018,1,2018,2,all,all,1,7Month2MonthMD
MD|2018|2|all|all:MD|2018|3|all|all,10.62,13.42,-3.03,17.49,suppressed,suppressed,14.25,-0.95,true,true,false,false,false,false,false,false,Significant Increase,Significant Increase,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2018,2,2018,3,all,all,1,7Month2MonthMD
MD|2018|3|all|all:MD|2018|4|all|all,-2.56,-4.78,4.67,5.69,suppressed,suppressed,10.55,1.51,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2018,3,2018,4,all,all,1,7Month2MonthMD
MD|2018|4|all|all:MD|2018|5|all|all,-2.64,-9.22,-16.08,-1.13,suppressed,suppressed,5.79,-5.1,false,true,true,false,false,false,false,false,No Significant Change,Significant Decrease,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2018,4,2018,5,all,all,1,7Month2MonthMD
MD|2018|5|all|all:MD|2018|6|all|all,1.82,13.33,16.44,14.27,suppressed,suppressed,6.85,1.24,false,true,true,false,false,false,false,false,No Significant Change,Significant Increase,Significant Increase,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2018,5,2018,6,all,all,1,7Month2MonthMD
MD|2018|6|all|all:MD|2018|7|all|all,-5.03,-11.15,-19.38,-19.09,suppressed,suppressed,-25.63,-3.43,false,true,true,false,false,false,false,false,No Significant Change,Significant Decrease,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2018,6,2018,7,all,all,1,7Month2MonthMD
MD|2018|7|all|all:MD|2018|8|all|all,3.3,-0.53,4.94,16.23,suppressed,suppressed,16.78,7.58,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2018,7,2018,8,all,all,1,7Month2MonthMD
MD|2018|8|all|all:MD|2018|9|all|all,-8.74,-9.66,-11.2,-13.38,suppressed,suppressed,-15.43,-8.29,true,true,false,false,false,false,false,false,Significant Decrease,Significant Decrease,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2018,8,2018,9,all,all,1,7Month2MonthMD
MD|2018|9|all|all:MD|2018|10|all|all,5.64,11.6,13.6,3.19,suppressed,suppressed,10.67,8.19,false,true,false,false,false,false,false,false,No Significant Change,Significant Increase,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2018,9,2018,10,all,all,1,7Month2MonthMD
MD|2018|10|all|all:MD|2018|11|all|all,-4.33,-10.92,-13.85,-27.17,suppressed,suppressed,-24.56,-9.15,false,true,false,true,false,false,false,false,No Significant Change,Significant Decrease,No Significant Change,Significant Decrease,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2018,10,2018,11,all,all,1,7Month2MonthMD
MD|2018|11|all|all:MD|2018|12|all|all,-3.45,0.69,-2.25,-10.19,suppressed,suppressed,-17.67,-12.47,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2018,11,2018,12,all,all,1,7Month2MonthMD
MD|2018|12|all|all:MD|2019|1|all|all,1.15,2.5,4.31,-3.61,suppressed,suppressed,6.2,-35.92,false,false,false,false,false,false,false,true,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,Significant Decrease,MD,US-MD,2018,12,2019,1,all,all,1,7Month2MonthMD
MD|2019|1|all|all:MD|2019|2|all|all,5.24,8.42,1.22,43.63,suppressed,suppressed,32.75,72.95,false,false,false,true,false,false,false,true,No Significant Change,No Significant Change,No Significant Change,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,Significant Increase,MD,US-MD,2019,1,2019,2,all,all,1,7Month2MonthMD
MD|2019|2|all|all:MD|2019|3|all|all,-1.66,3.15,13.17,-12.79,suppressed,suppressed,-17.08,3.11,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2019,2,2019,3,all,all,1,7Month2MonthMD
MD|2019|3|all|all:MD|2019|4|all|all,9.85,9.1,9.72,37.78,suppressed,suppressed,56.79,5.08,true,true,false,true,false,false,true,false,Significant Increase,Significant Increase,No Significant Change,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,Significant Increase,No Significant Change,MD,US-MD,2019,3,2019,4,all,all,1,7Month2MonthMD
MD|2019|4|all|all:MD|2019|5|all|all,2.16,4.41,-6.38,-0.54,10.85,suppressed,4.22,-24.7,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2019,4,2019,5,all,all,1,7Month2MonthMD
MD|2019|5|all|all:MD|2019|6|all|all,5.11,0.22,2.88,7.63,10.3,suppressed,3.79,32.8,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2019,5,2019,6,all,all,1,7Month2MonthMD
MD|2019|6|all|all:MD|2019|7|all|all,2.76,11.95,17.71,1.84,-18.43,suppressed,2.99,15.47,false,true,true,false,false,false,false,false,No Significant Change,Significant Increase,Significant Increase,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2019,6,2019,7,all,all,1,7Month2MonthMD
MD|2019|7|all|all:MD|2019|8|all|all,-0.58,-8.3,-5.69,6.82,33.21,suppressed,-0.34,-16.41,false,true,false,false,false,false,false,false,No Significant Change,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2019,7,2019,8,all,all,1,7Month2MonthMD
MD|2019|8|all|all:MD|2019|9|all|all,-18.45,-18.95,-30.8,-8.94,suppressed,suppressed,-7.61,0.66,true,true,true,false,false,false,false,false,Significant Decrease,Significant Decrease,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2019,8,2019,9,all,all,1,7Month2MonthMD
MD|2019|9|all|all:MD|2019|10|all|all,-0.4,-10.09,-9.27,-4.06,suppressed,suppressed,-6.35,-16.63,false,true,false,false,false,false,false,false,No Significant Change,Significant Decrease,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2019,9,2019,10,all,all,1,7Month2MonthMD
MD|2019|10|all|all:MD|2019|11|all|all,-4.6,-2.26,-11.01,-8.66,suppressed,suppressed,-4.06,-23.41,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2019,10,2019,11,all,all,1,7Month2MonthMD
MD|2019|11|all|all:MD|2019|12|all|all,-7.14,-10.03,-9.55,-1.87,suppressed,suppressed,0.99,49.29,true,true,false,false,false,false,false,true,Significant Decrease,Significant Decrease,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,Significant Increase,MD,US-MD,2019,11,2019,12,all,all,1,7Month2MonthMD
MD|2019|12|all|all:MD|2020|1|all|all,2.71,8.91,9.94,-19.71,suppressed,suppressed,-16.78,-11.74,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2019,12,2020,1,all,all,1,7Month2MonthMD
MD|2020|1|all|all:MD|2020|2|all|all,6.82,0.11,6.04,47.17,suppressed,suppressed,30.62,-1.97,true,false,false,true,false,false,false,false,Significant Increase,No Significant Change,No Significant Change,Significant Increase,Data Not Available/Not Reported,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2020,1,2020,2,all,all,1,7Month2MonthMD
MD|2020|2|all|all:MD|2020|3|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,MD,US-MD,2020,2,2020,3,all,all,1,7Month2MonthMD
MD|2020|3|all|all:MD|2020|4|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,MD,US-MD,2020,3,2020,4,all,all,1,7Month2MonthMD
MD|2020|4|all|all:MD|2020|5|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,MD,US-MD,2020,4,2020,5,all,all,1,7Month2MonthMD
MD|2020|5|all|all:MD|2020|6|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,MD,US-MD,2020,5,2020,6,all,all,1,7Month2MonthMD
MD|2020|6|all|all:MD|2020|7|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,MD,US-MD,2020,6,2020,7,all,all,1,7Month2MonthMD
MD|2020|7|all|all:MD|2020|8|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,MD,US-MD,2020,7,2020,8,all,all,1,7Month2MonthMD
MD|2020|8|all|all:MD|2020|9|all|all,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,Data Not Available/Not Reported,MD,US-MD,2020,8,2020,9,all,all,1,7Month2MonthMD
MD|2020|9|all|all:MD|2020|10|all|all,-8.53,-14.69,-17.5,-26.51,87.83,suppressed,-29.87,-5.65,true,true,true,true,true,false,true,false,Significant Decrease,Significant Decrease,Significant Decrease,Significant Decrease,Significant Increase,Data Not Available/Not Reported,Significant Decrease,No Significant Change,MD,US-MD,2020,9,2020,10,all,all,1,7Month2MonthMD
MD|2020|10|all|all:MD|2020|11|all|all,-5.71,-5.22,-13.68,7.33,0.95,suppressed,-11.96,-0.47,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2020,10,2020,11,all,all,1,7Month2MonthMD
MD|2020|11|all|all:MD|2020|12|all|all,1.02,-7.51,-3.8,-22.45,-38.7,suppressed,-1.5,2.98,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2020,11,2020,12,all,all,1,7Month2MonthMD
MD|2020|12|all|all:MD|2021|1|all|all,0.53,4.83,12.85,48.18,27.14,suppressed,44.48,22.25,false,false,false,true,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,Significant Increase,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2020,12,2021,1,all,all,1,7Month2MonthMD
MD|2021|1|all|all:MD|2021|2|all|all,5.21,10.55,10.62,26.95,49.26,suppressed,45.79,-6.28,false,true,false,false,false,false,true,false,No Significant Change,Significant Increase,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,Significant Increase,No Significant Change,MD,US-MD,2021,1,2021,2,all,all,1,7Month2MonthMD
MD|2021|2|all|all:MD|2021|3|all|all,-1.26,-2.34,2.07,-27.28,-11.09,suppressed,-51.52,-23.05,false,false,false,true,false,false,true,false,No Significant Change,No Significant Change,No Significant Change,Significant Decrease,No Significant Change,Data Not Available/Not Reported,Significant Decrease,No Significant Change,MD,US-MD,2021,2,2021,3,all,all,1,7Month2MonthMD
MD|2021|3|all|all:MD|2021|4|all|all,-5.85,-8.04,-11.36,2.38,-2.87,suppressed,39.69,-10.64,true,false,false,false,false,false,false,false,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2021,3,2021,4,all,all,1,7Month2MonthMD
MD|2021|4|all|all:MD|2021|5|all|all,8.6,13.49,7.77,-8.35,21.23,suppressed,-8.79,29.45,true,true,false,false,false,false,false,false,Significant Increase,Significant Increase,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2021,4,2021,5,all,all,1,7Month2MonthMD
MD|2021|5|all|all:MD|2021|6|all|all,-0.69,1.6,6.75,-13.22,-17.25,suppressed,-15.02,-3.53,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2021,5,2021,6,all,all,1,7Month2MonthMD
MD|2021|6|all|all:MD|2021|7|all|all,-11.19,-18.43,-25.65,-9.13,27.1,suppressed,0.87,-39.67,true,true,true,false,false,false,false,true,Significant Decrease,Significant Decrease,Significant Decrease,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,Significant Decrease,MD,US-MD,2021,6,2021,7,all,all,1,7Month2MonthMD
MD|2021|7|all|all:MD|2021|8|all|all,-14.1,-19.01,-16.5,-11.5,-7.53,suppressed,-17.7,20.57,true,true,true,false,false,false,false,false,Significant Decrease,Significant Decrease,Significant Decrease,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2021,7,2021,8,all,all,1,7Month2MonthMD
MD|2021|8|all|all:MD|2021|9|all|all,1.66,11.77,-4.43,-8.65,-23.34,suppressed,-12.29,-28.62,false,true,false,false,false,false,false,false,No Significant Change,Significant Increase,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2021,8,2021,9,all,all,1,7Month2MonthMD
MD|2021|9|all|all:MD|2021|10|all|all,-0.75,-8.75,3.95,-3.23,16.93,suppressed,10.49,22.25,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2021,9,2021,10,all,all,1,7Month2MonthMD
MD|2021|10|all|all:MD|2021|11|all|all,-2.77,-2.31,-13.85,-6.45,-5.89,suppressed,-11.72,-15.44,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2021,10,2021,11,all,all,1,7Month2MonthMD
MD|2021|11|all|all:MD|2021|12|all|all,-14.22,-12.73,-10.41,-9.74,-15.33,suppressed,-0.13,25.65,true,true,false,false,false,false,false,false,Significant Decrease,Significant Decrease,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2021,11,2021,12,all,all,1,7Month2MonthMD
MD|2021|12|all|all:MD|2022|1|all|all,16.67,12.55,12.23,18.45,37.13,suppressed,8.56,-8.58,true,true,false,false,false,false,false,false,Significant Increase,Significant Increase,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2021,12,2022,1,all,all,1,7Month2MonthMD
MD|2022|1|all|all:MD|2022|2|all|all,10.13,6.28,3.65,26.47,-18.46,suppressed,31.61,5.32,true,false,false,false,false,false,false,false,Significant Increase,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2022,1,2022,2,all,all,1,7Month2MonthMD
MD|2022|2|all|all:MD|2022|3|all|all,-3.02,-7.68,3.93,-7.81,25.44,suppressed,-10.75,-15.24,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2022,2,2022,3,all,all,1,7Month2MonthMD
MD|2022|3|all|all:MD|2022|4|all|all,-8.98,-3.9,-21.33,8.92,3.2,suppressed,3.56,-25.31,true,false,true,false,false,false,false,false,Significant Decrease,No Significant Change,Significant Decrease,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2022,3,2022,4,all,all,1,7Month2MonthMD
MD|2022|4|all|all:MD|2022|5|all|all,-7.75,-16.0,-23.33,-9.25,-17.56,suppressed,-16.33,37.78,true,true,true,false,false,false,false,false,Significant Decrease,Significant Decrease,Significant Decrease,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2022,4,2022,5,all,all,1,7Month2MonthMD
MD|2022|5|all|all:MD|2022|6|all|all,-0.15,8.22,11.43,-33.04,13.63,suppressed,-29.28,-20.63,false,false,false,true,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,Significant Decrease,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2022,5,2022,6,all,all,1,7Month2MonthMD
MD|2022|6|all|all:MD|2022|7|all|all,6.62,13.61,23.17,42.36,1.73,suppressed,59.17,5.18,false,true,false,false,false,false,true,false,No Significant Change,Significant Increase,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,Significant Increase,No Significant Change,MD,US-MD,2022,6,2022,7,all,all,1,7Month2MonthMD
MD|2022|7|all|all:MD|2022|8|all|all,-1.04,-7.19,-11.79,-15.91,-9.61,suppressed,-31.31,-17.66,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2022,7,2022,8,all,all,1,7Month2MonthMD
MD|2022|8|all|all:MD|2022|9|all|all,-3.29,-7.37,-5.95,16.34,-20.19,suppressed,16.48,-3.78,false,false,false,false,false,false,false,false,No Significant Change,No Significant Change,No Significant Change,No Significant Change,No Significant Change,Data Not Available/Not Reported,No Significant Change,No Significant Change,MD,US-MD,2022,8,2022,9,all,all,1,7Month2MonthMD
