geoid,year,month,rate_time,jurisdiction_count,race_ethnicity,drug_rate,drug_pct,opioid_rate,opioid_pct,fentanyl_rate,fentanyl_pct,heroin_rate,heroin_pct,stimulant_rate,stimulant_pct,cocaine_rate,cocaine_pct,methamphetamine_rate,methamphetamine_pct,benzodiazepine_rate,benzodiazepine_pct
US,2024,8,Monthly,43,"Multiple/Other, NH",65.9,3.2,18.4,3.2,9999,9999,9999,9999,3.5,3.1,9999,9999,9999,9999,9999,9999
US,2024,8,Monthly,43,"NHOPI, NH",35,0.2,9999,0.1,9999,9999,9999,9999,9999,0.2,9999,9999,9999,9999,9999,9999
US,2024,8,Monthly,43,"White, NH",61.4,55.7,16.9,55.3,9999,9999,9999,9999,2.8,47.8,9999,9999,9999,9999,9999,9999
US,2024,9,Monthly,43,"AIAN, NH",80.4,1.1,24.9,1.2,9999,9999,9999,9999,5.9,1.5,9999,9999,9999,9999,9999,9999
US,2024,9,Monthly,43,"Asian, NH",38.5,1,5.2,0.5,9999,9999,9999,9999,9999,0.7,9999,9999,9999,9999,9999,9999
US,2024,9,Monthly,43,"Black, NH",55.2,18.8,17.3,21.7,9999,9999,9999,9999,3.6,23.3,9999,9999,9999,9999,9999,9999
US,2024,9,Monthly,43,Hispanic,45,12.7,10.4,10.9,9999,9999,9999,9999,3,16.3,9999,9999,9999,9999,9999,9999
US,2024,9,Monthly,43,Missing,61,7.5,14.7,6.7,9999,9999,9999,9999,3.6,8.5,9999,9999,9999,9999,9999,9999
US,2024,9,Monthly,43,"Multiple/Other, NH",63.9,3.3,16.1,3.1,9999,9999,9999,9999,2.7,2.7,9999,9999,9999,9999,9999,9999
US,2024,9,Monthly,43,"NHOPI, NH",44.7,0.2,10.9,0.2,9999,9999,9999,9999,9999,0.1,9999,9999,9999,9999,9999,9999
US,2024,9,Monthly,43,"White, NH",58.9,55.5,16,55.7,9999,9999,9999,9999,2.6,47,9999,9999,9999,9999,9999,9999
US,2024,10,Monthly,42,"AIAN, NH",86,1.1,26,1.3,9999,9999,9999,9999,3.6,1,9999,9999,9999,9999,9999,9999
US,2024,10,Monthly,42,"Asian, NH",33.9,0.9,4.4,0.5,9999,9999,9999,9999,9999,0.3,9999,9999,9999,9999,9999,9999
US,2024,10,Monthly,42,"Black, NH",54.1,18.8,16,20.8,9999,9999,9999,9999,3.1,21.9,9999,9999,9999,9999,9999,9999
US,2024,10,Monthly,42,Hispanic,43.1,12.5,10,10.8,9999,9999,9999,9999,2.5,14.9,9999,9999,9999,9999,9999,9999
US,2024,10,Monthly,42,Missing,60.9,7.5,14.7,6.7,9999,9999,9999,9999,2.9,7.3,9999,9999,9999,9999,9999,9999
US,2024,10,Monthly,42,"Multiple/Other, NH",58.6,3.1,14.9,2.9,9999,9999,9999,9999,3,3.2,9999,9999,9999,9999,9999,9999
US,2024,10,Monthly,42,"NHOPI, NH",36.5,0.2,9999,0.1,9999,9999,9999,9999,9999,0.2,9999,9999,9999,9999,9999,9999
US,2024,10,Monthly,42,"White, NH",58.3,55.9,15.8,56.8,9999,9999,9999,9999,2.6,51.2,9999,9999,9999,9999,9999,9999
US,2024,11,Monthly,42,"AIAN, NH",93.9,1.3,35.3,1.8,9999,9999,9999,9999,4.7,1.3,9999,9999,9999,9999,9999,9999
US,2024,11,Monthly,42,"Asian, NH",34.6,1,4.4,0.5,9999,9999,9999,9999,1.4,0.8,9999,9999,9999,9999,9999,9999
US,2024,11,Monthly,42,"Black, NH",52.3,18.6,15.7,20.6,9999,9999,9999,9999,2.8,20.2,9999,9999,9999,9999,9999,9999
US,2024,11,Monthly,42,Hispanic,42.3,12.6,9.8,10.9,9999,9999,9999,9999,2.8,16.9,9999,9999,9999,9999,9999,9999
US,2024,11,Monthly,42,Missing,58.9,7.3,13.6,6.2,9999,9999,9999,9999,3.1,7.8,9999,9999,9999,9999,9999,9999
US,2024,11,Monthly,42,"Multiple/Other, NH",59.6,3.3,16.6,3.4,9999,9999,9999,9999,2.8,3,9999,9999,9999,9999,9999,9999
US,2024,11,Monthly,42,"NHOPI, NH",35.1,0.2,8.1,0.1,9999,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999
US,2024,11,Monthly,42,"White, NH",56.8,55.7,15.6,56.6,9999,9999,9999,9999,2.5,49.9,9999,9999,9999,9999,9999,9999
US,2024,12,Monthly,42,"AIAN, NH",74.7,1.1,25.4,1.4,9999,9999,9999,9999,4.5,1.4,9999,9999,9999,9999,9999,9999
US,2024,12,Monthly,42,"Asian, NH",33.4,1.1,3.7,0.4,9999,9999,9999,9999,1.4,0.9,9999,9999,9999,9999,9999,9999
US,2024,12,Monthly,42,"Black, NH",46.5,18.3,14,20.1,9999,9999,9999,9999,2.7,21.3,9999,9999,9999,9999,9999,9999
US,2024,12,Monthly,42,Hispanic,39.1,13.1,9.3,11.3,9999,9999,9999,9999,2.4,16.2,9999,9999,9999,9999,9999,9999
US,2024,12,Monthly,42,Missing,54.6,7.3,13,6.3,9999,9999,9999,9999,2.7,7.3,9999,9999,9999,9999,9999,9999
US,2024,12,Monthly,42,"Multiple/Other, NH",55.1,3.4,15.1,3.4,9999,9999,9999,9999,2.9,3.7,9999,9999,9999,9999,9999,9999
US,2024,12,Monthly,42,"NHOPI, NH",34.2,0.2,8.7,0.2,9999,9999,9999,9999,9999,0.3,9999,9999,9999,9999,9999,9999
US,2024,12,Monthly,42,"White, NH",51.2,55.6,14.3,56.8,9999,9999,9999,9999,2.2,49,9999,9999,9999,9999,9999,9999
US,2025,1,Monthly,42,"AIAN, NH",77.5,1.2,30,1.7,9999,9999,9999,9999,3.6,1.2,9999,9999,9999,9999,9999,9999
US,2025,1,Monthly,42,"Asian, NH",32.5,1.1,4.1,0.5,9999,9999,9999,9999,1.3,0.9,9999,9999,9999,9999,9999,9999
US,2025,1,Monthly,42,"Black, NH",43.5,17.6,12.8,19,9999,9999,9999,9999,2.5,21,9999,9999,9999,9999,9999,9999
US,2025,1,Monthly,42,Hispanic,37.7,12.8,9,11.3,9999,9999,9999,9999,2.2,15.4,9999,9999,9999,9999,9999,9999
US,2025,1,Monthly,42,Missing,53.1,7,12.8,6.2,9999,9999,9999,9999,2.5,6.9,9999,9999,9999,9999,9999,9999
US,2025,1,Monthly,42,"Multiple/Other, NH",51.7,3.2,12.7,2.9,9999,9999,9999,9999,2.4,3.1,9999,9999,9999,9999,9999,9999
US,2025,1,Monthly,42,"NHOPI, NH",36.7,0.2,11.3,0.3,9999,9999,9999,9999,9999,0.1,9999,9999,9999,9999,9999,9999
US,2025,1,Monthly,42,"White, NH",51.7,56.8,14.4,58.1,9999,9999,9999,9999,2.2,51.4,9999,9999,9999,9999,9999,9999
US,2025,2,Monthly,42,"AIAN, NH",78.5,1.2,25.3,1.4,9999,9999,9999,9999,3.3,1,9999,9999,9999,9999,9999,9999
US,2025,2,Monthly,42,"Asian, NH",33.9,1.1,3.5,0.4,9999,9999,9999,9999,9999,0.7,9999,9999,9999,9999,9999,9999
US,2025,2,Monthly,42,"Black, NH",48.3,18.5,14.5,19.9,9999,9999,9999,9999,2.8,22.4,9999,9999,9999,9999,9999,9999
US,2025,2,Monthly,42,Hispanic,40.1,12.7,9.6,10.9,9999,9999,9999,9999,2.6,17.2,9999,9999,9999,9999,9999,9999
US,2025,2,Monthly,42,Missing,54.6,7,14.2,6.6,9999,9999,9999,9999,2.4,6.6,9999,9999,9999,9999,9999,9999
US,2025,2,Monthly,42,"Multiple/Other, NH",53.6,3.2,14,3,9999,9999,9999,9999,2.5,3.1,9999,9999,9999,9999,9999,9999
US,2025,2,Monthly,42,"NHOPI, NH",32.9,0.2,10.4,0.2,9999,9999,9999,9999,9999,0.3,9999,9999,9999,9999,9999,9999
US,2025,2,Monthly,42,"White, NH",52.6,56.1,15,57.5,9999,9999,9999,9999,2.2,48.6,9999,9999,9999,9999,9999,9999
US,2025,3,Monthly,42,"AIAN, NH",88.3,1.2,30.4,1.5,9999,9999,9999,9999,4.7,1.4,9999,9999,9999,9999,9999,9999
US,2025,3,Monthly,42,"Asian, NH",36,1,4.4,0.5,9999,9999,9999,9999,9999,0.7,9999,9999,9999,9999,9999,9999
US,2025,3,Monthly,42,"Black, NH",51,18.2,15.7,19.9,9999,9999,9999,9999,3.2,23.2,9999,9999,9999,9999,9999,9999
US,2025,3,Monthly,42,Hispanic,43.4,12.8,10.7,11.2,9999,9999,9999,9999,2.5,15.1,9999,9999,9999,9999,9999,9999
US,2025,3,Monthly,42,Missing,62.2,7.2,15.4,6.4,9999,9999,9999,9999,3,7.3,9999,9999,9999,9999,9999,9999
US,2025,3,Monthly,42,"Multiple/Other, NH",59.8,3.2,17.1,3.2,9999,9999,9999,9999,2.4,2.6,9999,9999,9999,9999,9999,9999
US,2025,3,Monthly,42,"NHOPI, NH",35.5,0.2,9.5,0.2,9999,9999,9999,9999,9999,0.2,9999,9999,9999,9999,9999,9999
US,2025,3,Monthly,42,"White, NH",57,56.2,16.3,57.2,9999,9999,9999,9999,2.4,49.6,9999,9999,9999,9999,9999,9999
US,2025,4,Monthly,43,"AIAN, NH",81.4,1.1,30.8,1.4,9999,9999,9999,9999,4,1,9999,9999,9999,9999,9999,9999
US,2025,4,Monthly,43,"Asian, NH",36.5,1,4.9,0.5,9999,9999,9999,9999,1.3,0.7,9999,9999,9999,9999,9999,9999
US,2025,4,Monthly,43,"Black, NH",55,18.9,16.7,20.6,9999,9999,9999,9999,3.2,22,9999,9999,9999,9999,9999,9999
US,2025,4,Monthly,43,Hispanic,44.8,12.7,11.1,11.3,9999,9999,9999,9999,2.8,15.6,9999,9999,9999,9999,9999,9999
US,2025,4,Monthly,43,Missing,63.9,7.1,16.1,6.4,9999,9999,9999,9999,3.7,8,9999,9999,9999,9999,9999,9999
US,2025,4,Monthly,43,"Multiple/Other, NH",59.3,3.1,15.9,2.9,9999,9999,9999,9999,2.1,2.2,9999,9999,9999,9999,9999,9999
US,2025,4,Monthly,43,"NHOPI, NH",37.1,0.2,11.9,0.2,9999,9999,9999,9999,9999,0.3,9999,9999,9999,9999,9999,9999
US,2025,4,Monthly,43,"White, NH",58.4,55.9,16.5,56.6,9999,9999,9999,9999,2.7,50.2,9999,9999,9999,9999,9999,9999
US,2025,5,Monthly,43,"AIAN, NH",79.5,1,28.9,1.3,9999,9999,9999,9999,2.7,0.7,9999,9999,9999,9999,9999,9999
US,2025,5,Monthly,43,"Asian, NH",38.3,1.1,4.2,0.4,9999,9999,9999,9999,9999,0.6,9999,9999,9999,9999,9999,9999
US,2025,5,Monthly,43,"Black, NH",56.9,19,17.7,21.3,9999,9999,9999,9999,3.1,21,9999,9999,9999,9999,9999,9999
US,2025,5,Monthly,43,Hispanic,45.4,12.4,11.4,11.2,9999,9999,9999,9999,2.6,14.8,9999,9999,9999,9999,9999,9999
US,2025,5,Monthly,43,Missing,68.2,7.7,17.6,7.1,9999,9999,9999,9999,3.4,7.8,9999,9999,9999,9999,9999,9999
US,2025,5,Monthly,43,"Multiple/Other, NH",64.2,3.2,17.7,3.2,9999,9999,9999,9999,3,3,9999,9999,9999,9999,9999,9999
US,2025,5,Monthly,43,"NHOPI, NH",37.2,0.2,11.2,0.2,9999,9999,9999,9999,9999,0.3,9999,9999,9999,9999,9999,9999
US,2025,5,Monthly,43,"White, NH",59,55.5,16.3,55.3,9999,9999,9999,9999,2.7,51.7,9999,9999,9999,9999,9999,9999
US,2025,6,Monthly,42,"AIAN, NH",83,1.1,28.6,1.3,9999,9999,9999,9999,4.6,1.2,9999,9999,9999,9999,9999,9999
US,2025,6,Monthly,42,"Asian, NH",36.5,1,4.6,0.4,9999,9999,9999,9999,9999,0.5,9999,9999,9999,9999,9999,9999
US,2025,6,Monthly,42,"Black, NH",57.8,18.8,19,22,9999,9999,9999,9999,3.2,21.7,9999,9999,9999,9999,9999,9999
US,2025,6,Monthly,42,Hispanic,48.3,12.5,12.5,11.6,9999,9999,9999,9999,2.7,14.9,9999,9999,9999,9999,9999,9999
US,2025,6,Monthly,42,Missing,67.5,7.8,17.8,7.3,9999,9999,9999,9999,3.5,8.5,9999,9999,9999,9999,9999,9999
US,2025,6,Monthly,42,"Multiple/Other, NH",64.2,3.1,17.4,3,9999,9999,9999,9999,3.1,3.1,9999,9999,9999,9999,9999,9999
US,2025,6,Monthly,42,"NHOPI, NH",40.5,0.2,11.2,0.2,9999,9999,9999,9999,9999,0.2,9999,9999,9999,9999,9999,9999
US,2025,6,Monthly,42,"White, NH",59,55.5,16.2,54.1,9999,9999,9999,9999,2.5,49.8,9999,9999,9999,9999,9999,9999
US,2025,7,Monthly,40,"AIAN, NH",92.9,1.2,31.8,1.5,9999,9999,9999,9999,3.7,1,9999,9999,9999,9999,9999,9999
US,2025,7,Monthly,40,"Asian, NH",39.6,1.1,4.8,0.5,9999,9999,9999,9999,1.7,0.9,9999,9999,9999,9999,9999,9999
US,2025,7,Monthly,40,"Black, NH",57.6,18.9,18.2,21.9,9999,9999,9999,9999,3.1,21.3,9999,9999,9999,9999,9999,9999
US,2025,7,Monthly,40,Hispanic,48.8,12.5,12.2,11.4,9999,9999,9999,9999,2.8,14.9,9999,9999,9999,9999,9999,9999
US,2025,7,Monthly,40,Missing,65.9,8.1,16.8,7.6,9999,9999,9999,9999,3.3,8.4,9999,9999,9999,9999,9999,9999
US,2025,7,Monthly,40,"Multiple/Other, NH",59.2,2.8,13.7,2.4,9999,9999,9999,9999,2.9,2.8,9999,9999,9999,9999,9999,9999
US,2025,7,Monthly,40,"NHOPI, NH",39.7,0.2,9.5,0.2,9999,9999,9999,9999,9999,0.2,9999,9999,9999,9999,9999,9999
US,2025,7,Monthly,40,"White, NH",58.1,55.2,15.7,54.6,9999,9999,9999,9999,2.6,50.4,9999,9999,9999,9999,9999,9999
US,2025,8,Monthly,41,"AIAN, NH",88.5,1.2,28.2,1.4,9999,9999,9999,9999,5.2,1.4,9999,9999,9999,9999,9999,9999
US,2025,8,Monthly,41,"Asian, NH",35,1,3.4,0.3,9999,9999,9999,9999,9999,0.5,9999,9999,9999,9999,9999,9999
US,2025,8,Monthly,41,"Black, NH",55.9,18.9,16.7,21.1,9999,9999,9999,9999,3.2,21.8,9999,9999,9999,9999,9999,9999
US,2025,8,Monthly,41,Hispanic,48.2,13,12,12.1,9999,9999,9999,9999,3.1,16.8,9999,9999,9999,9999,9999,9999
US,2025,8,Monthly,41,Missing,65.4,8.2,16.4,7.7,9999,9999,9999,9999,3.8,9.4,9999,9999,9999,9999,9999,9999
US,2025,8,Monthly,41,"Multiple/Other, NH",60.5,3,14.5,2.7,9999,9999,9999,9999,3.1,3,9999,9999,9999,9999,9999,9999
US,2025,8,Monthly,41,"NHOPI, NH",36.5,0.2,9999,0.1,9999,9999,9999,9999,9999,0.2,9999,9999,9999,9999,9999,9999
US,2025,8,Monthly,41,"White, NH",57.3,54.7,15.3,54.6,9999,9999,9999,9999,2.5,46.9,9999,9999,9999,9999,9999,9999
US,2025,9,Monthly,41,"AIAN, NH",85.3,1.1,25.1,1.4,9999,9999,9999,9999,6,1.6,9999,9999,9999,9999,9999,9999
US,2025,9,Monthly,41,"Asian, NH",42.2,1.2,4.1,0.5,9999,9999,9999,9999,2.1,1.2,9999,9999,9999,9999,9999,9999
US,2025,9,Monthly,41,"Black, NH",52.4,18.7,15.2,22.3,9999,9999,9999,9999,3,21.3,9999,9999,9999,9999,9999,9999
US,2025,9,Monthly,41,Hispanic,44.1,12.5,9.8,11.4,9999,9999,9999,9999,2.6,14.4,9999,9999,9999,9999,9999,9999
US,2025,9,Monthly,41,Missing,65.1,8,14.5,7.3,9999,9999,9999,9999,3.6,8.9,9999,9999,9999,9999,9999,9999
US,2025,9,Monthly,41,"Multiple/Other, NH",60.2,3.1,13.3,2.8,9999,9999,9999,9999,2.7,2.8,9999,9999,9999,9999,9999,9999
US,2025,9,Monthly,41,"NHOPI, NH",35.2,0.2,9999,0.1,9999,9999,9999,9999,9999,0.4,9999,9999,9999,9999,9999,9999
US,2025,9,Monthly,41,"White, NH",55.9,55.1,13.4,54.2,9999,9999,9999,9999,2.5,49.5,9999,9999,9999,9999,9999,9999
US,2025,10,Monthly,40,"AIAN, NH",86.5,1.2,26.2,1.5,9999,9999,9999,9999,7,1.9,9999,9999,9999,9999,9999,9999
US,2025,10,Monthly,40,"Asian, NH",39.6,1.1,3.6,0.4,9999,9999,9999,9999,1.6,0.9,9999,9999,9999,9999,9999,9999
US,2025,10,Monthly,40,"Black, NH",52.9,19.2,15,22.4,9999,9999,9999,9999,3.1,22.4,9999,9999,9999,9999,9999,9999
US,2025,10,Monthly,40,Hispanic,44.2,12.8,9.4,11.2,9999,9999,9999,9999,2.6,15.1,9999,9999,9999,9999,9999,9999
US,2025,10,Monthly,40,Missing,59.4,7.4,13.2,6.8,9999,9999,9999,9999,2.8,7,9999,9999,9999,9999,9999,9999
US,2025,10,Monthly,40,"Multiple/Other, NH",59.2,3.1,13.3,2.9,9999,9999,9999,9999,2.8,2.9,9999,9999,9999,9999,9999,9999
US,2025,10,Monthly,40,"NHOPI, NH",36.5,0.2,9999,0.1,9999,9999,9999,9999,9999,0.3,9999,9999,9999,9999,9999,9999
US,2025,10,Monthly,40,"White, NH",55.5,55.1,13.4,54.7,9999,9999,9999,9999,2.5,49.5,9999,9999,9999,9999,9999,9999
